haul.id,Year,Month,Day,HaulLat,HaulLong,Stratum,HaulDur,StatRec,Depth,SweepLngt,Netopening,Distance,Warplngt,WarpDia,DoorSurface,DoorWgt,DoorSpread,WingSpread,GroundSpeed,SpecCode,LngtClass,HLNoAtLngt
2002_1_143,2002,3,8,57.486,17.564,-9,30,43G7,78,75,6.4,2815,476,22,4,590,84,-9,3,161789,140,12709.03
2002_1_143,2002,3,8,57.486,17.564,-9,30,43G7,78,75,6.4,2815,476,22,4,590,84,-9,3,161789,145,4236.34
2002_1_144,2002,3,11,57.1038,17.2858,-9,30,43G7,74,75,6,2778,461,22,4,590,91,-9,3,161789,85,42.41
2002_1_144,2002,3,11,57.1038,17.2858,-9,30,43G7,74,75,6,2778,461,22,4,590,91,-9,3,161789,105,169.65
2002_1_144,2002,3,11,57.1038,17.2858,-9,30,43G7,74,75,6,2778,461,22,4,590,91,-9,3,161789,110,127.24
2002_1_144,2002,3,11,57.1038,17.2858,-9,30,43G7,74,75,6,2778,461,22,4,590,91,-9,3,161789,115,466.54
2002_1_144,2002,3,11,57.1038,17.2858,-9,30,43G7,74,75,6,2778,461,22,4,590,91,-9,3,161789,120,508.95
2002_1_144,2002,3,11,57.1038,17.2858,-9,30,43G7,74,75,6,2778,461,22,4,590,91,-9,3,161789,125,466.54
2002_1_144,2002,3,11,57.1038,17.2858,-9,30,43G7,74,75,6,2778,461,22,4,590,91,-9,3,161789,130,296.89
2002_1_144,2002,3,11,57.1038,17.2858,-9,30,43G7,74,75,6,2778,461,22,4,590,91,-9,3,161789,135,127.24
2002_1_144,2002,3,11,57.1038,17.2858,-9,30,43G7,74,75,6,2778,461,22,4,590,91,-9,3,161789,140,42.41
2002_1_144,2002,3,11,57.1038,17.2858,-9,30,43G7,74,75,6,2778,461,22,4,590,91,-9,3,161789,155,42.41
2001_1_82,2001,3,12,56.9578,17.1885,-9,30,42G7,76,75,6.9,2871,400,22,4,590,82,-9,3.1,161789,80,1091.34
2001_1_82,2001,3,12,56.9578,17.1885,-9,30,42G7,76,75,6.9,2871,400,22,4,590,82,-9,3.1,161789,85,654.81
2001_1_82,2001,3,12,56.9578,17.1885,-9,30,42G7,76,75,6.9,2871,400,22,4,590,82,-9,3.1,161789,100,436.54
2001_1_82,2001,3,12,56.9578,17.1885,-9,30,42G7,76,75,6.9,2871,400,22,4,590,82,-9,3.1,161789,105,1309.61
2001_1_82,2001,3,12,56.9578,17.1885,-9,30,42G7,76,75,6.9,2871,400,22,4,590,82,-9,3.1,161789,110,4365.37
2001_1_82,2001,3,12,56.9578,17.1885,-9,30,42G7,76,75,6.9,2871,400,22,4,590,82,-9,3.1,161789,115,6329.79
2001_1_82,2001,3,12,56.9578,17.1885,-9,30,42G7,76,75,6.9,2871,400,22,4,590,82,-9,3.1,161789,120,7857.67
2001_1_82,2001,3,12,56.9578,17.1885,-9,30,42G7,76,75,6.9,2871,400,22,4,590,82,-9,3.1,161789,125,4801.91
2001_1_82,2001,3,12,56.9578,17.1885,-9,30,42G7,76,75,6.9,2871,400,22,4,590,82,-9,3.1,161789,130,1091.34
2001_1_82,2001,3,12,56.9578,17.1885,-9,30,42G7,76,75,6.9,2871,400,22,4,590,82,-9,3.1,161789,135,654.81
2001_1_82,2001,3,12,56.9578,17.1885,-9,30,42G7,76,75,6.9,2871,400,22,4,590,82,-9,3.1,161789,140,218.27
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,80,68.66
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,85,343.32
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,90,411.98
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,95,892.62
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,100,68.66
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,105,68.66
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,110,343.32
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,115,411.98
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,120,961.29
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,125,2265.89
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,130,1785.25
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,135,1167.28
2003_1_151,2003,3,5,55.691,15.1198,-9,30,40G5,66,60,6.7,2815,380,22,4,590,78,-9,3,161789,140,343.32
2000_1_25,2000,3,8,55.325,16.0533,-9,30,39G6,89,100,3,3204,450,22,6,850,120,-9,3.5,161789,85,2
2000_1_25,2000,3,8,55.325,16.0533,-9,30,39G6,89,100,3,3204,450,22,6,850,120,-9,3.5,161789,110,6
2000_1_25,2000,3,8,55.325,16.0533,-9,30,39G6,89,100,3,3204,450,22,6,850,120,-9,3.5,161789,115,10
2000_1_25,2000,3,8,55.325,16.0533,-9,30,39G6,89,100,3,3204,450,22,6,850,120,-9,3.5,161789,120,16
2000_1_25,2000,3,8,55.325,16.0533,-9,30,39G6,89,100,3,3204,450,22,6,850,120,-9,3.5,161789,125,10
2000_1_25,2000,3,8,55.325,16.0533,-9,30,39G6,89,100,3,3204,450,22,6,850,120,-9,3.5,161789,130,6
2000_1_25,2000,3,8,55.325,16.0533,-9,30,39G6,89,100,3,3204,450,22,6,850,120,-9,3.5,161789,135,2
2001_1_83,2001,3,12,57.119,17.2948,-9,30,43G7,75,75,7,2871,401,22,4,590,83,-9,3.1,161789,105,8873.17
2001_1_83,2001,3,12,57.119,17.2948,-9,30,43G7,75,75,7,2871,401,22,4,590,83,-9,3.1,161789,110,25510.37
2001_1_83,2001,3,12,57.119,17.2948,-9,30,43G7,75,75,7,2871,401,22,4,590,83,-9,3.1,161789,115,46584.15
2001_1_83,2001,3,12,57.119,17.2948,-9,30,43G7,75,75,7,2871,401,22,4,590,83,-9,3.1,161789,120,52129.88
2001_1_83,2001,3,12,57.119,17.2948,-9,30,43G7,75,75,7,2871,401,22,4,590,83,-9,3.1,161789,125,26619.51
2001_1_83,2001,3,12,57.119,17.2948,-9,30,43G7,75,75,7,2871,401,22,4,590,83,-9,3.1,161789,130,16637.2
2001_1_83,2001,3,12,57.119,17.2948,-9,30,43G7,75,75,7,2871,401,22,4,590,83,-9,3.1,161789,135,2218.29
2001_1_83,2001,3,12,57.119,17.2948,-9,30,43G7,75,75,7,2871,401,22,4,590,83,-9,3.1,161789,140,2218.29
2001_1_83,2001,3,12,57.119,17.2948,-9,30,43G7,75,75,7,2871,401,22,4,590,83,-9,3.1,161789,145,2218.29
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,75,124.47
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,80,497.87
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,85,809.04
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,90,746.8
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,95,186.7
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,100,248.93
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,105,62.23
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,110,871.27
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,115,933.5
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,120,1929.24
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,125,1680.31
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,130,622.34
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,135,684.57
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,140,311.17
2001_1_84,2001,3,12,56.9983,17.9533,-9,30,43G7,66,75,6.6,2778,380,22,4,590,86,-9,3,161789,145,62.23
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,80,1558.9
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,85,7794.49
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,90,26501.27
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,95,31177.96
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,100,38972.45
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,105,4676.69
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,110,3117.8
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,115,4676.69
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,120,24942.37
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,125,17147.88
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,130,18706.78
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,135,7794.49
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,140,6235.59
2003_1_152,2003,3,5,55.8387,15.2892,-9,30,40G5,50,60,6.8,2852,331,22,4,590,86,-9,3,161789,145,1558.9
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,80,694.55
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,85,7640.06
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,90,14585.56
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,95,13891.01
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,100,10418.26
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,105,2778.2
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,110,1389.1
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,115,4167.3
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,120,9029.16
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,125,24309.27
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,130,11807.36
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,135,17363.76
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,140,4167.3
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,145,2778.2
2003_1_153,2003,3,6,55.7703,15.3003,-9,30,40G5,57,60,6.4,2797,359,22,4,590,88,-9,3,161789,150,694.55
2000_1_26,2000,3,9,55.6717,16.485,-9,30,40G6,65,100,3.2,3297,350,22,6,850,120,-9,3.6,161789,90,8
2000_1_26,2000,3,9,55.6717,16.485,-9,30,40G6,65,100,3.2,3297,350,22,6,850,120,-9,3.6,161789,95,4
2000_1_26,2000,3,9,55.6717,16.485,-9,30,40G6,65,100,3.2,3297,350,22,6,850,120,-9,3.6,161789,100,6
2000_1_26,2000,3,9,55.6717,16.485,-9,30,40G6,65,100,3.2,3297,350,22,6,850,120,-9,3.6,161789,105,2
2000_1_26,2000,3,9,55.6717,16.485,-9,30,40G6,65,100,3.2,3297,350,22,6,850,120,-9,3.6,161789,110,22
2000_1_26,2000,3,9,55.6717,16.485,-9,30,40G6,65,100,3.2,3297,350,22,6,850,120,-9,3.6,161789,115,54
2000_1_26,2000,3,9,55.6717,16.485,-9,30,40G6,65,100,3.2,3297,350,22,6,850,120,-9,3.6,161789,120,42
2000_1_26,2000,3,9,55.6717,16.485,-9,30,40G6,65,100,3.2,3297,350,22,6,850,120,-9,3.6,161789,125,26
2000_1_26,2000,3,9,55.6717,16.485,-9,30,40G6,65,100,3.2,3297,350,22,6,850,120,-9,3.6,161789,130,20
2000_1_26,2000,3,9,55.6717,16.485,-9,30,40G6,65,100,3.2,3297,350,22,6,850,120,-9,3.6,161789,135,10
2000_1_26,2000,3,9,55.6717,16.485,-9,30,40G6,65,100,3.2,3297,350,22,6,850,120,-9,3.6,161789,140,6
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,80,63.82
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,85,63.82
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,90,191.45
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,95,765.8
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,100,510.54
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,105,382.9
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,110,1723.06
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,115,2425.05
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,120,1978.33
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,125,1148.71
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,130,446.72
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,135,319.08
2000_1_27,2000,3,9,55.5883,16.3833,-9,30,40G6,69,100,2.9,3334,400,22,6,850,125,-9,3.6,161789,140,63.82
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,80,14.83
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,90,148.26
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,95,163.09
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,100,88.96
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,105,192.74
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,110,385.48
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,115,459.61
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,120,341
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,125,192.74
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,130,44.48
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,135,14.83
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,140,29.65
2000_1_28,2000,3,9,55.53,16.36,-9,30,40G6,73,100,3.3,3278,450,22,6,850,126,-9,3.5,161789,145,29.65
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,80,1895.92
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,85,11375.52
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,90,30334.71
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,95,39814.3
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,100,26542.87
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,105,3791.84
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,110,9479.6
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,115,24646.95
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,120,60669.41
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,125,34126.55
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,130,53085.74
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,135,15167.35
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,140,7583.68
2003_1_154,2003,3,6,55.8162,15.3953,-9,30,40G5,52,60,7.1,2722,321,22,4,590,81,-9,2.9,161789,145,1895.92
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,70,152.74
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,75,534.59
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,80,1832.88
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,85,2214.73
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,90,534.59
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,95,152.74
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,100,152.74
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,105,152.74
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,110,305.48
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,115,610.96
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,120,1680.14
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,125,2443.84
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,130,1832.88
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,135,840.07
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,140,381.85
2001_1_85,2001,3,13,57.1688,18.8423,-9,30,43G8,53,75,7.6,2871,280,22,4,590,77,-9,3.1,161789,145,458.22
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,75,2
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,80,2
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,85,18
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,90,8
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,95,8
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,100,20
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,105,12
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,110,44
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,115,58
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,120,46
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,125,50
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,130,22
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,135,8
2000_1_29,2000,3,9,55.49,15.9683,-9,30,39G5,85,100,3.4,3334,421,22,6,850,120,-9,3.6,161789,140,4
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,70,304.77
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,75,1219.07
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,80,5790.58
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,85,7923.96
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,90,6095.35
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,100,304.77
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,105,609.54
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,110,3961.98
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,115,5790.58
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,120,5485.82
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,125,6095.35
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,130,2742.91
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,135,1219.07
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,140,609.54
2001_1_86,2001,3,13,57.0803,18.8598,-9,30,43G8,73,75,7.3,2778,400,22,4,590,82,-9,3,161789,145,304.77
2003_1_155,2003,3,6,55.8908,15.5668,-9,30,40G5,51,60,6.8,2667,320,22,4,590,85,-9,2.9,161789,85,405.36
2003_1_155,2003,3,6,55.8908,15.5668,-9,30,40G5,51,60,6.8,2667,320,22,4,590,85,-9,2.9,161789,90,1216.07
2003_1_155,2003,3,6,55.8908,15.5668,-9,30,40G5,51,60,6.8,2667,320,22,4,590,85,-9,2.9,161789,95,3184.95
2003_1_155,2003,3,6,55.8908,15.5668,-9,30,40G5,51,60,6.8,2667,320,22,4,590,85,-9,2.9,161789,100,1621.43
2003_1_155,2003,3,6,55.8908,15.5668,-9,30,40G5,51,60,6.8,2667,320,22,4,590,85,-9,2.9,161789,105,289.54
2003_1_155,2003,3,6,55.8908,15.5668,-9,30,40G5,51,60,6.8,2667,320,22,4,590,85,-9,2.9,161789,110,173.72
2003_1_155,2003,3,6,55.8908,15.5668,-9,30,40G5,51,60,6.8,2667,320,22,4,590,85,-9,2.9,161789,115,405.36
2003_1_155,2003,3,6,55.8908,15.5668,-9,30,40G5,51,60,6.8,2667,320,22,4,590,85,-9,2.9,161789,120,1158.16
2003_1_155,2003,3,6,55.8908,15.5668,-9,30,40G5,51,60,6.8,2667,320,22,4,590,85,-9,2.9,161789,125,1100.26
2003_1_155,2003,3,6,55.8908,15.5668,-9,30,40G5,51,60,6.8,2667,320,22,4,590,85,-9,2.9,161789,130,694.9
